REGION TYPE,REGION,YEAR,WEEK,% WEIGHTED ILI,%UNWEIGHTED ILI,AGE 0-4,AGE 25-49,AGE 25-64,AGE 5-24,AGE 50-64,AGE 65,ILITOTAL,NUM. OF PROVIDERS,TOTAL PATIENTS
State,il,2016,26,1.16108,1.16108,,,0,,,,355,57,30575
State,il,2016,27,0.871479,0.871479,,,0,,,,289,53,33162
State,il,2016,28,0.833136,0.833136,,,0,,,,317,55,38049
State,il,2016,29,0.823299,0.823299,,,0,,,,307,56,37289
State,il,2016,30,0.787612,0.787612,,,0,,,,295,55,37455
State,il,2016,31,0.725307,0.725307,,,0,,,,267,55,36812
State,il,2016,32,0.685128,0.685128,,,0,,,,263,59,38387
State,il,2016,33,0.703667,0.703667,,,0,,,,275,59,39081
State,il,2016,34,0.846383,0.846383,,,0,,,,327,56,38635
State,il,2016,35,0.788131,0.788131,,,0,,,,315,55,39968
State,il,2016,36,1.03157,1.03157,,,0,,,,396,58,38388
State,il,2016,37,1.29281,1.29281,,,0,,,,516,60,39913
State,il,2016,38,1.17647,1.17647,,,0,,,,497,61,42245
State,il,2016,39,1.55404,1.55404,,,0,,,,623,60,40089
State,il,2016,40,1.29539,1.29539,,,0,,,,640,79,49406
State,il,2016,41,1.21637,1.21637,,,0,,,,571,77,46943
State,il,2016,42,1.48743,1.48743,,,0,,,,743,77,49952
State,il,2016,43,1.53786,1.53786,,,0,,,,742,80,48249
State,il,2016,44,1.66157,1.66157,,,0,,,,804,75,48388
State,il,2016,45,1.77498,1.77498,,,0,,,,827,80,46592
State,il,2016,46,1.87003,1.87003,,,0,,,,899,78,48074
State,il,2016,47,1.92035,1.92035,,,0,,,,744,77,38743
State,il,2016,48,1.75686,1.75686,,,0,,,,860,80,48951
State,il,2016,49,1.89146,1.89146,,,0,,,,894,81,47265
State,il,2016,50,2.09658,2.09658,,,0,,,,943,78,44978
State,il,2016,51,2.30118,2.30118,,,0,,,,978,81,42500
State,il,2016,52,3.06912,3.06912,,,0,,,,1234,77,40207
State,il,2017,1,2.82989,2.82989,,,0,,,,1267,80,44772
State,il,2017,2,2.88986,2.88986,,,0,,,,1350,79,46715
State,il,2017,3,2.98587,2.98587,,,0,,,,1448,79,48495
State,il,2017,4,3.222,3.222,,,0,,,,1640,82,50900
State,il,2017,5,3.58104,3.58104,,,0,,,,1810,81,50544
State,il,2017,6,4.36443,4.36443,,,0,,,,2297,81,52630
State,il,2017,7,4.76881,4.76881,,,0,,,,2435,81,51061
State,il,2017,8,4.56599,4.56599,,,0,,,,2284,79,50022
State,il,2017,9,3.52349,3.52349,,,0,,,,1743,79,49468
State,il,2017,10,3.61994,3.61994,,,0,,,,1759,81,48592
State,il,2017,11,3.18906,3.18906,,,0,,,,1450,79,45468
State,il,2017,12,3.10204,3.10204,,,0,,,,1440,79,46421
State,il,2017,13,2.73495,2.73495,,,0,,,,1348,78,49288
State,il,2017,14,2.35154,2.35154,,,0,,,,1169,79,49712
State,il,2017,15,1.60639,1.60639,,,0,,,,764,75,47560
State,il,2017,16,1.40298,1.40298,,,0,,,,676,74,48183
State,il,2017,17,1.40462,1.40462,,,0,,,,681,77,48483
State,il,2017,18,1.30381,1.30381,,,0,,,,617,75,47323
State,il,2017,19,1.52283,1.52283,,,0,,,,715,74,46952
State,il,2017,20,1.2583,1.2583,,,0,,,,576,75,45776
State,il,2017,21,1.22028,1.22028,,,0,,,,485,64,39745
State,il,2017,22,1.14586,1.14586,,,0,,,,417,61,36392
State,il,2017,23,1.03763,1.03763,,,0,,,,404,62,38935
State,il,2017,24,0.900231,0.900231,,,0,,,,339,59,37657
State,il,2017,25,0.873269,0.873269,,,0,,,,328,60,37560
State,il,2017,26,0.841253,0.841253,,,0,,,,293,58,34829
State,il,2017,27,0.671101,0.671101,,,0,,,,226,55,33676
State,il,2017,28,0.785296,0.785296,,,0,,,,276,52,35146
State,il,2017,29,0.708017,0.708017,,,0,,,,238,54,33615
State,il,2017,30,0.685727,0.685727,,,0,,,,242,52,35291
State,il,2017,31,0.723532,0.723532,,,0,,,,256,54,35382
State,il,2017,32,0.716609,0.716609,,,0,,,,249,53,34747
State,il,2017,33,0.739136,0.739136,,,0,,,,273,55,36935
State,il,2017,34,0.718894,0.718894,,,0,,,,263,54,36584
State,il,2017,35,0.785354,0.785354,,,0,,,,299,53,38072
State,il,2017,36,0.990154,0.990154,,,0,,,,354,55,35752
State,il,2017,37,1.20348,1.20348,,,0,,,,476,56,39552
State,il,2017,38,1.18339,1.18339,,,0,,,,469,57,39632
State,il,2017,39,1.17861,1.17861,,,0,,,,473,54,40132
State,il,2017,40,1.18308,1.18308,,,0,,,,571,79,48264
State,il,2017,41,1.27165,1.27165,,,0,,,,583,78,45846
State,il,2017,42,1.00391,1.00391,,,0,,,,485,81,48311
State,il,2017,43,1.13777,1.13777,,,0,,,,535,81,47022
State,il,2017,44,1.1868,1.1868,,,0,,,,549,79,46259
State,il,2017,45,1.35089,1.35089,,,0,,,,633,80,46858
State,il,2017,46,1.29322,1.29322,,,0,,,,610,80,47169
State,il,2017,47,1.55901,1.55901,,,0,,,,545,78,34958
State,il,2017,48,1.85926,1.85926,,,0,,,,906,81,48729
State,il,2017,49,1.99942,1.99942,,,0,,,,957,82,47864
State,il,2017,50,2.99869,2.99869,,,0,,,,1397,80,46587
State,il,2017,51,4.1977,4.1977,,,0,,,,1956,77,46597
State,il,2017,52,6.44354,6.44354,,,0,,,,2524,81,39171
State,in,2010,40,0.518962,0.518962,,,0,,,,65,44,12525
State,in,2010,41,0.653137,0.653137,,,0,,,,84,45,12861
State,in,2010,42,0.584346,0.584346,,,0,,,,76,45,13006
State,in,2010,43,0.581084,0.581084,,,0,,,,76,45,13079
State,in,2010,44,0.842254,0.842254,,,0,,,,107,42,12704
State,in,2010,45,0.752055,0.752055,,,0,,,,97,43,12898
State,in,2010,46,0.820837,0.820837,,,0,,,,104,42,12670
State,in,2010,47,0.795053,0.795053,,,0,,,,72,44,9056
State,in,2010,48,0.887189,0.887189,,,0,,,,109,43,12286
State,in,2010,49,0.949958,0.949958,,,0,,,,112,42,11790
State,in,2010,50,0.964187,0.964187,,,0,,,,98,41,10164
State,in,2010,51,1.36295,1.36295,,,0,,,,100,41,7337
State,in,2010,52,1.7327,1.7327,,,0,,,,136,41,7849
State,in,2011,1,1.75182,1.75182,,,0,,,,168,41,9590
State,in,2011,2,2.40376,2.40376,,,0,,,,256,41,10650
State,in,2011,3,4.38823,4.38823,,,0,,,,510,41,11622
State,in,2011,4,6.90447,6.90447,,,0,,,,902,40,13064
State,in,2011,5,6.7716,6.7716,,,0,,,,826,42,12198
State,in,2011,6,6.07211,6.07211,,,0,,,,832,41,13702
State,in,2011,7,5.97522,5.97522,,,0,,,,844,43,14125
State,in,2011,8,5.02345,5.02345,,,0,,,,664,42,13218
State,in,2011,9,3.80817,3.80817,,,0,,,,509,43,13366
State,in,2011,10,2.72749,2.72749,,,0,,,,342,41,12539
State,in,2011,11,2.05007,2.05007,,,0,,,,235,41,11463
State,in,2011,12,1.66513,1.66513,,,0,,,,217,42,13032
State,in,2011,13,0.984447,0.984447,,,0,,,,119,41,12088
State,in,2011,14,0.922334,0.922334,,,0,,,,107,40,11601
State,in,2011,15,0.581147,0.581147,,,0,,,,68,40,11701
State,in,2011,16,0.474655,0.474655,,,0,,,,53,40,11166
State,in,2011,17,0.513118,0.513118,,,0,,,,53,37,10329
State,in,2011,18,0.443973,0.443973,,,0,,,,46,38,10361
State,in,2011,19,0.683028,0.683028,,,0,,,,59,34,8638
State,in,2011,20,0.520077,0.520077,,,0,,,,43,34,8268
State,in,2011,21,0.458475,0.458475,,,0,,,,35,32,7634
State,in,2011,22,0.721805,0.721805,,,0,,,,48,31,6650
State,in,2011,23,0.432961,0.432961,,,0,,,,31,31,7160
State,in,2011,24,0.441631,0.441631,,,0,,,,30,31,6793
State,in,2011,25,0.310973,0.310973,,,0,,,,21,32,6753
State,in,2011,26,0.517443,0.517443,,,0,,,,31,31,5991
State,in,2011,27,0.44712,0.44712,,,0,,,,26,32,5815
State,in,2011,28,0.235651,0.235651,,,0,,,,14,29,5941
State,in,2011,29,0.298039,0.298039,,,0,,,,19,31,6375
State,in,2011,30,0.280987,0.280987,,,0,,,,18,30,6406
State,in,2011,31,0.212379,0.212379,,,0,,,,14,30,6592
State,in,2011,32,0.192864,0.192864,,,0,,,,12,28,6222
State,in,2011,33,0.240215,0.240215,,,0,,,,17,32,7077
State,in,2011,34,0.337634,0.337634,,,0,,,,28,32,8293
State,in,2011,35,0.327392,0.327392,,,0,,,,27,31,8247
State,in,2011,36,0.464989,0.464989,,,0,,,,34,30,7312
State,in,2011,37,0.382742,0.382742,,,0,,,,33,32,8622
State,in,2011,38,0.654159,0.654159,,,0,,,,53,30,8102
State,in,2011,39,0.850359,0.850359,,,0,,,,77,34,9055
State,in,2011,40,0.835991,0.835991,,,0,,,,97,44,11603
State,in,2011,41,1.1312,1.1312,,,0,,,,132,44,11669
State,in,2011,42,1.21314,1.21314,,,0,,,,130,43,10716
State,in,2011,43,1.06163,1.06163,,,0,,,,118,43,11115
State,in,2011,44,1.34108,1.34108,,,0,,,,150,43,11185
State,in,2011,45,1.12788,1.12788,,,0,,,,130,44,11526
State,in,2011,46,1.0255,1.0255,,,0,,,,115,43,11214
